timeold	time	operator	flow (L/s) 	raw (NTU)	sed (NTU)	filter1 (NTU)	filter2 (NTU)	filter (NTU)	Cuagulante	coag (mg/L)	Cloro	Cl (mg/L)	backwash1	backwash2	Observaciones	
8/9/2018 1:00	43321.04	Sergio Torrez	4.2	3.9	0.65	0.1	0.1	0.1	111.11	9.07	6.1	0.98				
8/9/2018 2:00	43321.08	Sergio Torrez	4.2	4	0.6	0.1	0.05	0.075	111.11	9.07	6.1	0.98				
8/9/2018 3:00	43321.13	Sergio Torrez	4.2	3.5	0.65	0.1	0.1	0.1	111.11	9.07	6.1	0.98				
8/9/2018 4:00	43321.17	Sergio Torrez	4.2	3.5	0.6	0.15	0.1	0.125	111.11	9.07	6.1	1.16				
8/9/2018 5:00	43321.21	Sergio Torrez	4.2	3.4	0.6	0.1	0.1	0.1	111.11	9.07	6.1	1.16				
7/24/2018 5:00	43305.21	Sergio Torez	4.9	3.3	0.55	0.1	0.1	0.1	111.11	9.07	6.1	1.16				
7/24/2018 6:00	43305.25		4.2	3.2	0.55	0.1	0.1	0.1	111.11	9.07	6.1	0.62				
7/24/2018 7:00	43305.29	Leonel Herrera	4.2	3.2	0.55	0.1	0.1	0.1	111.11	7.25	6.1	0.85				
7/25/2018 7:00	43306.29	Sergio Torez	4.2	3.4				#DIV/0!							Se paro la planta por reparaci?	
7/25/2018 0:00	43306.00		4.2	3.8				#DIV/0!								
7/25/2018 13:00	43306.54		4.2	3.7				#DIV/0!								
7/25/2018 14:00	43306.58		4.2	4.4	3.2	0.25	0.2	0.225								
7/25/2018 15:00	43306.63		4.2	4.5	3.1	0.2	0.2	0.2	111.11	9.07	6.1	0.92				
7/25/2018 16:00	43306.67		4.2	4.7	3.1	0.2	0.15	0.175	111.11	9.07	6.1	0.92				
7/25/2018 17:00	43306.71		4.6	4.8	2.9	0.15	0.15	0.15	111.11	9.07	6.1	0.92				
7/25/2018 18:00	43306.75		4.9	4.9	2.8	0.15	0.15	0.15	111.11	8.34	6.1	1				
7/25/2018 19:00	43306.79		4.9	4.7	2.5	0.1	0.1	0.1	111.11	8.34	6.1	1				
7/25/2018 20:00	43306.83		4.9	4.6	2			#DIV/0!	111.11	10.2	6.1	1				
7/25/2018 21:00	43306.88		4.9	4.9	1.9			#DIV/0!	111.11	10.2	6.1	1				
7/25/2018 22:00	43306.92		4.9	4.9	1.6			#DIV/0!	111.11	10.2	6.1	1				
7/25/2018 23:00	43306.96		4.9	4.8	1.8			#DIV/0!	111.11	10.2	6.1	0.78				
7/27/2018 0:00	43308.00		4.9	4.2	1.8			#DIV/0!	111.11	8.59	6.1	0.78				
7/27/2018 1:00	43308.04		4.9	4.2	1.7			#DIV/0!	111.11	8.59	6.1	0.82				
7/27/2018 2:00	43308.08		4.9	4.5	1.6			#DIV/0!	111.11	8.59	6.1	0.82				
7/27/2018 3:00	43308.13		5.6	3.8	2			#DIV/0!	111.11	8.59	6.1	0.92				
7/27/2018 4:00	43308.17		5.6	3.8	1.9			#DIV/0!	111.11	7.93	6.1	0.92				
7/27/2018 5:00	43308.21		5.6	3.4	1.6			#DIV/0!	111.11	7.93	6.1	0.82				
7/27/2018 6:00	43308.25		5.6	3.1	1.6			#DIV/0!	111.11	7.27	6.1	0.52				
7/27/2018 7:00	43308.29	Leonel Herrera	5.6	2.9	1.8			#DIV/0!	111.11	8.75	6.1	1.22				
7/27/2018 8:00	43308.33		5.6	3	1.8			#DIV/0!	111.11	8.75	6.1	1.22				
7/27/2018 9:00	43308.38		5.6					#DIV/0!	111.11	7.55	6.1					
7/27/2018 10:00	43308.42		5.6					#DIV/0!	111.11	7.4	6.1					
7/26/2018 0:00	43307.00		5.6	4.5	2.3	0.15	0.15	0.15	111.11	7.55	6.1	1.24	Retrolavado			
7/26/2018 14:00	43307.58		3.5	3.5	2.1	0.35	0.15	0.25	111.11	7.4	6.1	0.85	Retrolavado	Retrolavado		
7/26/2018 17:00	43307.71		3.5	3.3	1.9	0.25	0.2	0.225	111.11	7.4	6.1	0.85				
7/26/2018 18:00	43307.75		3.5	3.5	1.9	0.15	0.1	0.125	111.11	7.4	6.1	0.85				
7/26/2018 19:00	43307.79		3.5	3.8	1.3	0.1	0.15	0.125	111.11	7.4	6.1	1.04	Retrolavado			
7/26/2018 20:00	43307.83		3.5	4	1.2	0.2	0.1	0.15	111.11	7.4	6.1	0.85				
7/26/2018 22:00	43307.92		3.5	3.1	1	0.1	0.1	0.1	111.11	7.4	6.1	0.85				
7/26/2018 23:00	43307.96		3.5	3.7	1	0.1	0.15	0.125	111.11	7.4	6.1	0.85				
7/27/2018 0:00	43308.00		3.5	4	0.9	0.15	0.2	0.175	111.11	7.4	6.1	0.85				
7/27/2018 1:00	43308.04		3.5	3.8	1	0.1	0.2	0.15	111.11	7.4	6.1	0.85		Retrolavado		
7/27/2018 2:00	43308.08		3.5	3.6	0.85	0.1	0.1	0.1	111.11	7.4	6.1	0.65				
7/27/2018 3:00	43308.13		3.5	3.6	0.85	0.15	0.1	0.125	111.11	7.4	6.1	1.04				
7/27/2018 4:00	43308.17		4.2	4.1	0.9	0.1	0.15	0.125	111.11	7.4	6.1	1.04				
7/27/2018 5:00	43308.21		4.2	3.1	1.3	0.15	0.15	0.15	111.11	6.17	6.1	1.04				
7/27/2018 6:00	43308.25		4.2	2.9	1.2	0.15	0.2	0.175	111.11	8.31	6.1	0.72				
7/27/2018 7:00	43308.29	Sergio Torez	4.2	3.1	1.2	0.1	0.1	0.1	111.11	7.93	6.1	0.72				
7/27/2018 8:00	43308.33		4.2	4.2	1.2	0.15	0.45	0.3	111.11	7.93	6.1	0.92		Retrolavado		
7/27/2018 9:00	43308.38		4.9	4.2	1.2	0.15	0.3	0.225	111.11	7.55	6.1	0.92				
7/27/2018 10:00	43308.42		4.9	3.7	1.7	0.2	0.15	0.175	111.11	7.55	6.1	1				
7/27/2018 11:00	43308.46		4.9	3.5	2	0.2	0.15	0.175	111.11	7.55	6.1	1				
7/27/2018 12:00	43308.50		4.9	3.3	2	0.15	0.15	0.15	111.11	7.55	6.1	1				
7/27/2018 13:00	43308.54		3.5	3.3	1.9	0.15	0.1	0.125	111.11	7.55	6.1	1	Retrolavado	Retrolavado		
7/27/2018 14:00	43308.58		3.5	3.4	1.6	0.1	0.1	0.1	111.11	9.52	6.1	1.12				
7/27/2018 15:00	43308.63		3.5	3.3	1.5	0.1	0.1	0.1	111.11	9.52	6.1	1.12				
7/27/2018 16:00	43308.67		3.5	4	1.6	0.1	0.15	0.125	111.11	9.52	6.1	1.12				
7/27/2018 17:00	43308.71		3.5	4.9	1.6	0.1	0.1	0.1	111.11	9.52	6.1	1.12				
7/27/2018 18:00	43308.75		4.2	4.9	1.4	0.1	0.15	0.125	111.11	8.81	6.1	1.12				
7/27/2018 19:00	43308.79		4.2	4.8	1.3	0.1	0.1	0.1	111.11	8.81	6.1	1.12				
7/27/2018 20:00	43308.83	Sergio Torez	4.2	5	1.7	0.1	0.1	0.1	111.11	8.81	6.1	1.12	Retrolavado			
7/27/2018 21:00	43308.88		4.2	5.9	1.6	0.1	0.1	0.1	111.11	8.81	6.1	1		Retrolavado		
7/27/2018 22:00	43308.92		4.2	5.4	1.5	0.1	0.1	0.1	111.11	8.81	6.1	0.98				
7/27/2018 23:00	43308.96		4.2	5.3	1.4	0.15	0.1	0.125	111.11	8.81	6.1	0.98				
7/29/2018 0:00	43310.00		4.2	5.2	1.4	0.15	0.15	0.15	111.11	8.81	6.1	0.72				
7/29/2018 1:00	43310.04		4.2	5.1	1.4	0.1	0.15	0.125	111.11	8.81	6.1	0.72				
7/29/2018 2:00	43310.08		4.2	5	1.5	0.1	0.1	0.1	111.11	8.81	6.1	0.72				
7/29/2018 3:00	43310.13		4.2	4.9	1.3	0.1	0.1	0.1	111.11	8.81	6.1	0.98				
7/29/2018 4:00	43310.17		4.9	3	1.2	0.1	0.2	0.15	111.11	5.95	6.1	0.96				
7/29/2018 5:00	43310.21		4.9	3.1	1.2	0.1	0.1	0.1	111.11	6.8	6.1	1	Retrolavado	Retrolavado		
7/29/2018 6:00	43310.25		4.9	3.1	1.2	0.3	0.35	0.325	111.11	7.93	6.1	0.87				
7/29/2018 7:00	43310.29	Leonel Herrera	4.2	3.3	1.3	0.05	0.15	0.1	111.11	10.58	6.1	0.77	Retrolavado			
7/29/2018 8:00	43310.33		3.5	3.4	1.2	0.05	0.1	0.075	111.11	8.46	6.1	1		Retrolavado		
7/29/2018 9:00	43310.38		3.5	3.4	1.2	0.15	0.2	0.175	111.11	7.4	6.1	0.87				
7/29/2018 10:00	43310.42		3.5	3.3	1.1	0.1	0.15	0.125	111.11	7.4	6.1	0.87				
7/29/2018 11:00	43310.46		3.5	3.5	1.2	0.1	0.15	0.125	111.11	7.4	6.1	0.87				
7/29/2018 12:00	43310.50		3.5	4.5	1.6	0.15	0.35	0.25	111.11	7.4	6.1	0.96		Retrolavado		
7/29/2018 13:00	43310.54		3.5	4.4	1.3	1.5	0.1	0.8	111.11	7.4	6.1	0.96				
7/29/2018 14:00	43310.58		3.5	3.5	1.6	0.15	0.2	0.175	111.11	7.4	6.1	0.87				
7/29/2018 15:00	43310.63		3.5	4	1.4	0.1	0.1	0.1	111.11	7.4	6.1	0.87				
7/29/2018 16:00	43310.67		3.5	4.5	2.1	0.15	0.15	0.15	111.11	7.4	6.1	0.87				
7/29/2018 17:00	43310.71		4.9	30	2.3	0.2	0.15	0.175	111.11	18.89	6.1	1.16				
7/28/2018 18:00	43309.75		4.9	75	5.6			#DIV/0!	111.11	25.65	6.1				Se desconecToron los filtros por Torbidez mayor de 5	
7/28/2018 19:00	43309.79		4.9	125	15			#DIV/0!	111.11	25.65	6.1					
7/29/2018 21:00	43310.88		4.9	85				#DIV/0!	111.11		6.1					
7/28/2018 23:00	43309.96		4.9	12	3.25	0.2	0.35	0.275	111.11	13.25	6.1	1.16			Se desconecta la Planta por Torbidez mayor de 100 y el manto de lodos no funciona	
7/29/2018 0:00	43310.00		4.9	9.5	2.5	0.15	0.15	0.15	111.11	10.58	6.1	0.87				
7/29/2018 1:00	43310.04		4.9	9.3	2	0.15	0.1	0.125	111.11	10.58	6.1	0.87	Retrolavado			
7/29/2018 2:00	43310.08	Leonel Herrera	4.2	6.2	2.1	0.25	0.15	0.2	111.11	8.31	6.1	0.87				
7/29/2018 4:00	43310.17		4.9	5.6	1.6	0.15	0.2	0.175	111.11	8.31	6.1	0.87				
7/29/2018 5:00	43310.21		4.2	5.4	1.4	0.1	0.1	0.1	111.11	8.31	6.1	0.87	Retrolavado			
7/29/2018 6:00	43310.25		4.9	7	2.8	0.3	0.3	0.3	111.11	8.31	6.1	0.8				
7/29/2018 7:00	43310.29	Sergio Torez	4.9	12	2.6	0.3	0.2	0.25	111.11	9.82	6.1	0.8		Retrolavado		
7/29/2018 8:00	43310.33		4.9	13	2.6	0.3	0.25	0.275	111.11	9.82	6.1	0.8				
7/29/2018 9:00	43310.38		4.9	9.8	2.5	0.3	0.3	0.3	111.11	9.82	6.1	0.92	Retrolavado			
7/29/2018 10:00	43310.42		4.9	9	2.3	0.2	0.15	0.175	111.11	9.82	6.1	1				
7/29/2018 11:00	43310.46		4.9	8.8	2.2	0.15	0.15	0.15	111.11	9.82	6.1	1				
7/29/2018 12:00	43310.50		4.9	6.6	2.1	0.1	0.1	0.1	111.11	9.82	6.1	1				
7/29/2018 13:00	43310.54		4.9	6	2	0.1	0.1	0.1	111.11	9.82	6.1	1				
7/29/2018 14:00	43310.58		4.9	5.9	1.8	0.1	0.1	0.1	111.11	9.82	6.1	1				
7/29/2018 15:00	43310.63		4.9	5.8	1.6	0.1	0.1	0.1	111.11	9.82	6.1	1				
7/29/2018 16:00	43310.67		4.9	5.4	1.6	0.1	0.1	0.1	111.11	9.82	6.1	1				
7/29/2018 17:00	43310.71		4.9	7.6	1.7	0.1	0.1	0.1	111.11	9.82	6.1	1				
7/29/2018 18:00	43310.75		4.9	6.6	1.6	0.15	0.2	0.175	111.11	8.31	6.1	1				
7/29/2018 19:00	43310.79		4.9	6	1.4	0.15	0.2	0.175	111.11	7.55	6.1	1.1				
7/29/2018 20:00	43310.83		4.9	6	1.2	0.15	0.15	0.15	111.11	7.55	6.1	1.1	Retrolavado	Retrolavado		
7/29/2018 21:00	43310.88		4.9	5.9	1.3	0.15	0.1	0.125	111.11	7.55	6.1	1				
7/29/2018 22:00	43310.92		4.9	5.8	1.4	0.1	0.15	0.125	111.11	7.55	6.1	0.98				
7/29/2018 23:00	43310.96		4.9	5.6	1.2	0.1	0.1	0.1	111.11	7.55	6.1	0.98				
7/31/2018 0:00	43312.00		4.9	5.7	1.2	0.1	0.1	0.1	111.11	7.55	6.1	0.98				
7/31/2018 1:00	43312.04		4.9	5	1.2	0.1	0.15	0.125	111.11	7.55	6.1	0.87				
7/31/2018 2:00	43312.08		4.9	4	1	0.3	0.2	0.25	111.11	7.55	6.1	0.98				
7/31/2018 3:00	43312.13		4.9	3.7	0.8	0.15	0.15	0.15	111.11	7.55	6.1	0.98	Retrolavado			
7/31/2018 4:00	43312.17		4.9	3.6	0.85	0.2	0.2	0.2	111.11	6.8	6.1	0.98				
7/31/2018 5:00	43312.21		4.9	3.8	0.7	0.3	0.3	0.3	111.11	6.8	6.1	1.12		Retrolavado		
7/31/2018 6:00	43312.25		4.9	3.6	0.8	0.2	0.15	0.175	111.11	7.55	6.1	0.68				
7/31/2018 7:00	43312.29	Leonel Herrera	4.9	3.6	3.8	0.15	0.1	0.125	111.11	7.55	6.1	0.85		Retrolavado		
7/31/2018 8:00	43312.33		4.9	3.8	0.6	0.2	0.15	0.175	111.11	7.55	6.1	1.16	Retrolavado			
7/31/2018 9:00	43312.38		4.9	3.8	0.7	0.35	0.1	0.225	111.11	7.55	6.1	1.16				
7/31/2018 10:00	43312.42		4.9	3.4	1.1	0.55	0.2	0.375	111.11	9.07	6.1	0.87				
7/31/2018 11:00	43312.46		4.9	3.4	0.95	0.55	0.15	0.35	111.11	8.31	6.1	0.87		Retrolavado		
7/31/2018 12:00	43312.50		4.9	3.8	0.95	0.4	0.1	0.25	111.11	8.31	6.1	0.87				
7/31/2018 13:00	43312.54		4.9	3.6	0.8	0.35	0.15	0.25	111.11	8.31	6.1	0.87	Retrolavado			
7/31/2018 14:00	43312.58		4.9	4.1	0.95	0.4	0.15	0.275	111.11	8.31	6.1	0.85				
7/30/2018 16:00	43311.67		4.9	4.6	1.1	0.45	0.1	0.275	111.11	7.55	6.1	0.85				
7/30/2018 18:00	43311.75		4.9	3.8	0.75	0.45	0.15	0.3	111.11	7.55	6.1	0.87	Retrolavado			
7/30/2018 19:00	43311.79		4.9	3.8	0.8	0.3	0.1	0.2	111.11	7.55	6.1	0.85		Retrolavado		
7/30/2018 20:00	43311.83		4.9	3.5	0.75	0.2	0.15	0.175	111.11	7.55	6.1	0.85				
7/30/2018 22:00	43311.92		4.9	3.8	0.65	0.15	0.15	0.15	111.11	7.55	6.1	0.85				
7/30/2018 23:00	43311.96		4.9	3.6	0.8	0.2	0.1	0.15	111.11	8.31	6.1	0.85				
7/31/2018 0:00	43312.00		4.9	3.6	0.85	0.2	0.1	0.15	111.11	7.55	6.1	0.85				
7/31/2018 1:00	43312.04		4.9	3.1	0.6	0.1	0.1	0.1	111.11	7.55	6.1	0.85				
7/31/2018 2:00	43312.08		4.2	3.5	0.65	0.1	0.2	0.15	111.11	7.55	6.1	0.85				
7/31/2018 3:00	43312.13		4.2	3.8	0.7	0.15	0.2	0.175	111.11	6.65	6.1	0.85				
7/31/2018 4:00	43312.17		4.9	3.1	0.55	0.3	0.15	0.225	111.11	6.8	6.1	0.85				
7/31/2018 5:00	43312.21		4.9	3.1	0.55	0.25	0.15	0.2	111.11	6.8	6.1	0.85		Retrolavado		
7/31/2018 6:00	43312.25		4.9	3	0.6	0.25	0.4	0.325	111.11	8.31	6.1	0.8				
7/31/2018 7:00	43312.29	Sergio Torez	4.9	3.4	0.7	0.3	0.3	0.3	111.11	7.55	6.1	0.8	Retrolavado			
7/31/2018 8:00	43312.33		4.9	3.3	0.65	0.25	0.2	0.225	111.11	7.55	6.1	0.8				
7/31/2018 9:00	43312.38		4.9	3.6	0.7	0.3	0.25	0.275	111.11	8.31	6.1	0.8				
7/31/2018 10:00	43312.42		4.9	4.3	0.6	0.2	0.1	0.15	111.11	8.31	6.1	0.8				
7/31/2018 11:00	43312.46		4.9	5.6	0.6	0.1	0.1	0.1	111.11	8.31	6.1	0.8				
7/31/2018 12:00	43312.50		4.9	5.8	0.6	0.1	0.1	0.1	111.11	8.31	6.1	0.82		Retrolavado		
7/31/2018 13:00	43312.54		4.9	8.9	0.9	0.1	0.15	0.125	111.11	8.31	6.1	0.82	Retrolavado			
7/31/2018 14:00	43312.58	Sergio Torez	4.9	5.7	0.95	0.1	0.1	0.1	111.11	8.31	6.1	0.82				
7/31/2018 15:00	43312.63		4.9	5.5	0.95	0.1	0.1	0.1	111.11	8.31	6.1	0.82				
7/31/2018 16:00	43312.67		4.9	5.2	0.8	0.1	0.1	0.1	111.11	8.31	6.1	0.82				
7/31/2018 17:00	43312.71		4.9	5	0.6	0.15	0.2	0.175	111.11	8.31	6.1	0.82				
7/31/2018 18:00	43312.75		4.9	4.8	0.5	0.15	0.2	0.175	111.11	8.31	6.1	0.82		Retrolavado		
7/31/2018 19:00	43312.79		4.9	4.5	0.4	0.15	0.15	0.15	111.11	8.31	6.1	0.82	Retrolavado			
7/31/2018 20:00	43312.83		4.9	4.5	0.35	0.15	0.1	0.125	111.11	8.31	6.1	0.85				
7/31/2018 21:00	43312.88		4.9	4	0.35	0.15	0.1	0.125	111.11	8.31	6.1	0.92				
7/31/2018 22:00	43312.92		4.9	4.1	0.4	0.1	0.1	0.1	111.11	8.31	6.1	0.72				
7/31/2018 23:00	43312.96		4.9	3.9	0.35	0.1	0.15	0.125	111.11	8.31	6.1	0.72				
8/2/2018 0:00	43314.00		4.9	3.8	0.4	0.1	0.1	0.1	111.11	9.07	6.1	0.85				
8/2/2018 1:00	43314.04		4.9	3.7	0.5	0.15	0.1	0.125	111.11	9.07	6.1	0.87				
8/2/2018 2:00	43314.08		4.9	3.9	0.55	0.2	0.15	0.175	111.11	9.07	6.1	0.87				
8/2/2018 3:00	43314.13		4.9	3.6	0.6	0.2	0.1	0.15	111.11	9.07	6.1	0.87		Retrolavado		
8/2/2018 4:00	43314.17		4.9	3.5	0.6	0.15	0.1	0.125	111.11	9.07	6.1	8.87	Retrolavado			
8/2/2018 5:00	43314.21		4.9	3.6	0.8	0.2	0.2	0.2	111.11	9.07	6.1	8.87				
8/2/2018 6:00	43314.25		5.6	3.9	0.65	0.55	0.25	0.4	111.11	7.93	6.1	0.76				
8/1/2018 7:00	43313.29	Leonel Herrera	5.6	3.5	0.8	0.25	0.4	0.325	111.11	7.93	6.1	0.76	Retrolavado	Retrolavado		
8/1/2018 8:00	43313.33		4.9	6.3	1.1	0.25	0.3	0.275	111.11	9.1	6.1	0.8				
8/1/2018 9:00	43313.38		3.5	7.5	3.3	0.3	0.15	0.225	111.11	11.46	6.1	0.8				
8/1/2018 10:00	43313.42		3.5	14.5	1.4	0.2	0.35	0.275	111.11	12.09	6.1	0.8		Retrolavado		
8/1/2018 11:00	43313.46		3.5	65	2.1	0.2	0.2	0.2	111.11	15.87	6.1	0.8				
8/1/2018 12:00	43313.50		3.5	60	4.7	0.1	0.3	0.2	111.11	24.33	6.1	0.96	Retrolavado			
8/1/2018 13:00	43313.54		3.5	45	5.7	0.1	0.2	0.15	111.11	23.8	6.1				Se desconecToron los filtros por Torbidez mayor de 5	
8/1/2018 14:00	43313.58		3.5	31	12			#DIV/0!	111.11	23.8	6.1					
8/1/2018 15:00	43313.63		3.5	28	9.3			#DIV/0!	111.11	23.8	6.1					
8/1/2018 16:00	43313.67		4.9	24	5.8	0.25	0.15	0.2	111.11	18.89	6.1	1.16		Retrolavado		
8/1/2018 17:00	43313.71	Leonel Herrera	3.5	25	3.9	0.75	0.15	0.45	111.11	15.87	6.1	1.13				
8/1/2018 18:00	43313.75		3.5	20	4	0.85	0.1	0.475	111.11	15.87	6.1	1				
8/1/2018 19:00	43313.79		3.5	10	2.9	1	0.2	0.6	111.11	12.09	6.1	1.13	Retrolavado	Retrolavado		
8/1/2018 20:00	43313.83		4.9	9.7	1.6	0.3	0.3	0.3	111.11	12.09	6.1	0.8				
8/1/2018 21:00	43313.88		4.9	8.1	1.5	0.15	0.1	0.125	111.11	12.09	6.1	0.8				
8/1/2018 22:00	43313.92		4.9	6.4	1.3	0.15	0.15	0.15	111.11	12.09	6.1	0.8				
8/1/2018 23:00	43313.96		4.9	5.6	1.2	0.25	0.1	0.175	111.11	10.58	6.1	0.8	Retrolavado	Retrolavado		
8/3/2018 0:00	43315.00		4.9	5.5	1	0.3	0.1	0.2	111.11	11.33	6.1	0.8				
8/3/2018 1:00	43315.04		4.9	5.5	1.2	0.2	0.05	0.125	111.11	10.58	6.1	0.8				
8/3/2018 2:00	43315.08		3.5	4.9	0.9	0.15	0.1	0.125	111.11	10.58	6.1	0.8				
8/3/2018 3:00	43315.13		3.5	5	0.85	0.15	0.1	0.125	111.11	11.33	6.1	0.76				
8/3/2018 4:00	43315.17		3.5	4.5	0.75	0.2	0.15	0.175	111.11	10.89	6.1	0.76				
8/3/2018 5:00	43315.21		3.5	6.2	0.75	0.35	0.15	0.25	111.11	11.64	6.1	0.8				
8/3/2018 6:00	43315.25		3.5	9.1	0.75	0.35	0.2	0.275	111.11	12.69	6.1	0.95				
8/3/2018 7:00	43315.29	Sergio Torez	3.5	18	3	0.35	0.25	0.3	111.11	13.75	6.1	0.95				
8/3/2018 8:00	43315.33		3.5	320				#DIV/0!							Se desconecta la Planta por Torbidez de 320	
8/3/2018 9:00	43315.38		3.5	200				#DIV/0!								
8/3/2018 10:00	43315.42		3.5	110				#DIV/0!	111.11	27.51					Se activa con Torbidez de 110	
8/3/2018 11:00	43315.46		4.9	33				#DIV/0!	111.11	16.86						
8/3/2018 12:00	43315.50		4.9	20	5.9	1.1	0.1	0.6	111.11	12.56	6.1	0.8	Retrolavado			
8/3/2018 13:00	43315.54		4.9	13	3.1	0.95	0.3	0.625	111.11	12.56	6.1	0.98		Retrolavado		
8/3/2018 14:00	43315.58		4.9	11	2.5	0.65	0.25	0.45	111.11	10.58	6.1	0.98				
8/3/2018 15:00	43315.63		4.9	9.1	1.8	0.7	0.15	0.425	111.11	10.58	6.1	0.98				
8/3/2018 16:00	43315.67		4.9	8.3	1.3	0.5	0.1	0.3	111.11	10.58	6.1	0.98				
8/3/2018 17:00	43315.71		4.9	7.3	1.2	0.2	0.1	0.15	111.11	10.58	6.1	0.96				
8/3/2018 18:00	43315.75		4.9	7.3	1.2	0.1	0.1	0.1	111.11	10.58	6.1	0.96	Retrolavado			
8/3/2018 19:00	43315.79		4.9	6.7	1.3	0.1	0.15	0.125	111.11	10.58	6.1	0.8		Retrolavado		
8/3/2018 20:00	43315.83	Sergio Torez	4.9	6.5	1.1	0.1	0.1	0.1	111.11	10.58	6.1	0.8				
8/3/2018 21:00	43315.88		4.9	6.3	1	0.15	0.1	0.125	111.11	10.58	6.1	0.8				
8/3/2018 22:00	43315.92		4.9	6.2	0.95	0.15	0.15	0.15	111.11	10.58	6.1	0.8				
8/3/2018 23:00	43315.96		4.9	6.3	0.7	0.2	0.15	0.175	111.11	10.58	6.1	0.72				
8/5/2018 0:00	43317.00		4.9	5	0.8	0.25	0.2	0.225	111.11	10.58	6.1	0.72				
8/3/2018 1:00	43315.04		4.9	4.9	0.6	0.2	0.2	0.2	111.11	8.59	6.1	0.68				
8/3/2018 2:00	43315.08		4.9	4.6	0.55	0.1	0.1	0.1	111.11	9.92	6.1	0.88				
8/3/2018 3:00	43315.13		4.9	4.5	0.6	0.1	0.15	0.125	111.11	9.92	6.1	0.92				
8/3/2018 4:00	43315.17		4.9	4.4	0.9	0.15	0.1	0.125	111.11	9.92	6.1	0.92				
8/3/2018 5:00	43315.21		4.9	4.5	1	0.1	0.15	0.125	111.11	9.92	6.1	0.92				
8/3/2018 6:00	43315.25		4.9	4.3	0.75	0.3	0.25	0.275	111.11	8.59	6.1	0.65				
8/3/2018 7:00	43315.29	Leonel Herrera	4.9	4.2	0.75	0.15	0.1	0.125	111.11	8.26	6.1	0.87	Retrolavado	Retrolavado		
8/3/2018 8:00	43315.33		4.9	4.2	0.75	0.1	0.2	0.15	111.11	7.93	6.1	0.87				
8/3/2018 9:00	43315.38		4.9	4.4	0.75	0.05	0.15	0.1	111.11	7.93	6.1	0.98				
8/3/2018 10:00	43315.42		4.9	5.8	0.75	0.05	0.25	0.15	111.11	8.26	6.1	0.98				
8/3/2018 11:00	43315.46		4.9	6.7	0.85	0.05	0.25	0.15	111.11	8.26	6.1	0.98				
8/3/2018 12:00	43315.50		4.9	5.6	0.75	0.05	0.3	0.175	111.11	8.59	6.1	0.98	Retrolavado			
8/3/2018 13:00	43315.54		4.9	5.6	0.9	0.05	0.1	0.075	111.11	8.59	6.1	0.98				
8/3/2018 14:00	43315.58		4.9	5.1	0.9	0.05	0.1	0.075	111.11	8.59	6.1	0.98				
8/3/2018 15:00	43315.63		3.5	4.8	0.8	0.1	0.35	0.225	111.11	8.46	6.1	0.98		Retrolavado		
8/3/2018 16:00	43315.67		3.5	11	0.85	0.1	0.2	0.15	111.11	8.46	6.1	0.98	Retrolavado			
8/3/2018 17:00	43315.71		3.5	38	0.9	0.55	0.1	0.325	111.11	20.1	6.1	0.98				
8/3/2018 18:00	43315.75		3.5	50	1.4	0.55	0.1	0.325	111.11	22.22	6.1	0.98				
8/3/2018 19:00	43315.79		3.5	27	12			#DIV/0!	111.11	22.22	6.1				Se desconecToron los filtros por Torbidez mayor de 5	
8/3/2018 20:00	43315.83		3.5	25	12			#DIV/0!	111.11	15.25	6.1					
8/3/2018 21:00	43315.88		3.5	15	8.5			#DIV/0!	111.11	15.25	6.1					
8/3/2018 22:00	43315.92		3.5	12	7.2			#DIV/0!	111.11	15.25	6.1					
8/3/2018 23:00	43315.96		3.5	8.3	5.2			#DIV/0!	111.11	10.58	6.1					
8/4/2018 0:00	43316.00	Leonel Herrera	3.5	5.5	2.7	0.1	0.15	0.125	111.11	10.58	6.1	0.87		Retrolavado		
8/4/2018 1:00	43316.04		3.5	4.8	1.6	0.05	0.1	0.075	111.11	9.52	6.1	0.87	Retrolavado			
8/4/2018 2:00	43316.08		3.5	4.8	0.76	0	0.1	0.05	111.11	9.52	6.1	0.87				
8/4/2018 3:00	43316.13		3.5	4	0.6	0.05	0.15	0.1	111.11	9.52	6.1	0.87				
8/4/2018 4:00	43316.17		3.5	4.6	0.75	0.05	0.1	0.075	111.11	9.52	6.1	0.87				
8/4/2018 5:00	43316.21		3.5	4.5	0.75	0.1	0.15	0.125	111.11	9.52	6.1	0.87				
8/4/2018 6:00	43316.25		3.5	4.2	0.7	0.1	0.2	0.15	111.11	7.93	6.1	0.87	Retrolavado			
8/4/2018 7:00	43316.29	Sergio Torez	4.5	3.9	0.95	0.15	0.25	0.2	111.11	7.93	6.1	0.87		Retrolavado		
8/4/2018 8:00	43316.33		4.9	3.6	0.75	0.05	0.2	0.125	111.11	7.93	6.1	0.72				
8/4/2018 9:00	43316.38		4.9	4.6	0.75	0.05	0.1	0.075	111.11	7.93	6.1	0.72				
8/4/2018 10:00	43316.42		4.9	4.6	0.6	0.05	0.1	0.075	111.11	7.93	6.1	0.68				
8/4/2018 11:00	43316.46		4.9	4.8	0.85	0.05	0.15	0.1	111.11	7.93	6.1	0.68				
8/4/2018 12:00	43316.50		4.9	4.9	0.9	0.05	0.1	0.075	111.11	7.93	6.1	0.68	Retrolavado			
