time old	time	flow (L/s) 	raw (NTU)	sed (NTU)	filter (NTU)	1 - Purga	backwash	coag (mg/L)	Cl (mg/L)
9/20/2018 2:00	43363.08	5	3.97	0.04	0.01			8.06	1.61
9/20/2018 4:00	43363.17	5	3.73	0.47	0.01			8.06	1.61
9/20/2018 6:00	43363.25	5	3.91	0.14	0.01			8.06	1.61
9/20/2018 7:00	43363.29	5	4.58	0.28	0.01	7:00 AM		9.53	1.61
9/20/2018 8:00	43363.33	5	4.48	0.01	0.01			9.53	1.71
9/20/2018 9:00	43363.38	5	4.64	0.01	0.01			9.53	1.53
9/20/2018 10:00	43363.42	5	5.22	0.01	0.01			9.53	1.53
9/20/2018 11:00	43363.46	5	6.79	0.38	0.01			9.53	1.53
9/20/2018 12:00	43363.50	5	6.59	0.01	0.01			9.53	1.53
9/20/2018 13:30	43363.56	5	6.39	0.14	0.01	1:30 PM		9.53	1.53
9/20/2018 15:00	43363.63	5	6.55	0.01	0.01			9.53	1.53
9/20/2018 16:00	43363.67	5	10.4	0.01	0.01			11	1.53
9/20/2018 16:10	43363.67	5	97.2	0.19	0.01			22.77	1.53
9/20/2018 16:15	43363.68	5	211		0.01			29.33	1.53
9/20/2018 16:25	43363.68	5	400	0.56	0.01			35.2	1.53
9/20/2018 16:28	43363.69	5	539		0.01			35.2	1.53
9/20/2018 16:30	43363.69	5	654	1.65	0.01			35.2	1.53
9/20/2018 16:40	43363.69	5	855	1.2	0.01			39.6	1.53
9/20/2018 16:46	43363.70	5	9.89	1.17	0.01			39.6	1.53
9/20/2018 17:00	43363.71	5	950	1.87	0.01	4:30 PM		39.6	1.53
9/20/2018 18:00	43363.75	5	612	1.17	0.01		6:14 PM	39.6	1.53
9/20/2018 18:20	43363.76		714						
9/20/2018 20:00	43363.83		381						
9/20/2018 20:30	43363.85	5	268						
9/20/2018 21:00	43363.88	5	149						
9/20/2018 22:00	43363.92	5	136					39.6	
9/20/2018 23:00	43363.96	5	80.2					39.6	
9/21/2018 0:00	43364.00	5	39.9					39.6	
9/21/2018 0:34	43364.02	5	37.5					39.6	
9/21/2018 1:45	43364.07	5	28.7					39.6	
9/21/2018 3:21	43364.14	3	28.2					36.6	
9/21/2018 4:38	43364.19	3	19.7					36.6	
9/21/2018 5:00	43364.21	5	19.2	26.7	17			31.53	1.53
9/21/2018 6:00	43364.25	5	18.6	14.6	8.64			34.93	1.53
9/21/2018 7:00	43364.29	5	17.2	3.04	0.53			34.93	1.57
9/21/2018 8:00	43364.33	5	17.3	1.82	0.01			16.86	1.53
9/21/2018 9:00	43364.38	5.1	17.5	0.74	0.01	9:00 AM		16.53	1.5
9/21/2018 10:00	43364.42	5.1	16.4	0.74	0.01			16.53	1.5
9/21/2018 11:00	43364.46	5.1	16	0.61	0.01			14.37	1.5
9/21/2018 12:00	43364.50	5	16	0.54	0.01			13.2	1.53
9/21/2018 13:30	43364.56	5.1	17.6	0.27	0.01			12.93	1.5
9/21/2018 15:00	43364.63	5	17.3	0.36	0.01		2:23 PM	13.2	1.53
9/21/2018 16:00	43364.67	5.1	15.1	0.1	0.03			12.94	1.5
9/21/2018 17:00	43364.71	5.1	14.1	0.19	0.01			12.94	1.5
9/21/2018 18:30	43364.77	5.1	17.9	0.32	0.01			12.94	1.5
9/21/2018 20:00	43364.83	5.1	22.1	0.19	0.01		8:00 PM	12.94	1.5
9/21/2018 21:00	43364.88	5.1	32.9	0.01	0.01			12.94	1.5
9/21/2018 22:00	43364.92	5.1	40.4	0.25	0.01			12.94	1.5
9/21/2018 23:00	43364.96	5.1	37.8	0.67	0.01			12.94	1.5
9/22/2018 1:00	43365.04	5.1	31.7	0.61	0.01			12.94	1.5
9/22/2018 3:00	43365.13	5.1	21.5	0.44	0.03			12.94	1.5
9/22/2018 5:00	43365.21	5.1	20.3	0.3	0.01	5:00 AM		12.94	1.5
9/22/2018 7:00	43365.29	5.1	18.8	0.32	0.01			12.94	1.5
9/22/2018 8:00	43365.33	5	15.5	0.01	0.01			13.2	1.53
9/22/2018 9:00	43365.38	5	12.6	0.11	0.01			13.2	1.53
9/22/2018 10:00	43365.42	5	11.9	0.01	0.01	10:00 AM		13.2	1.53
9/22/2018 11:00	43365.46	5	11.8	0.15	0.01			13.2	1.53
9/22/2018 12:00	43365.50	5	11.7	0.03	0.01			13.2	1.53
9/22/2018 13:30	43365.56	5	11.1	0.01	0.01			11	1.51
9/22/2018 14:30	43365.60	5	11.1	0.09	0.01	2:30 PM		11	1.51
9/22/2018 15:00	43365.63	5	11	0.27	0.01			11	1.53
9/22/2018 16:00	43365.67	5	10.3	0.01	0.01			11	1.53
9/22/2018 17:00	43365.71	5	9.39	0.3	0.01			8.43	1.53
9/22/2018 18:00	43365.75	5	9.53	0.01	0.01			8.43	1.53
9/22/2018 20:00	43365.83	5	9	0.01	0.01	8:00 PM		8.43	1.53
9/22/2018 22:00	43365.92	5	9.88	0.05	0.01		10:20 PM	8.43	1.53
9/23/2018 1:30	43366.06	5	9.63	0.01	0.01			8.43	1.53
9/23/2018 4:00	43366.17	5	9	0.58	0.01	4:00 AM		7.33	1.53
9/23/2018 6:00	43366.25	5	8.05	0.18	0.01			7.33	1.53
9/23/2018 7:00	43366.29	5	7.71	0.19	0.01			7.33	1.53
9/23/2018 8:00	43366.33	5	7.14	0.12	0.01			7.33	1.53
9/23/2018 9:00	43366.38	5	6.92	0.06	0.01			7.33	1.53
9/23/2018 10:00	43366.42	5	7.04	0.14	0.01			7.33	1.53
9/23/2018 11:00	43366.46	5	6.71	0.02	0.01			7.33	1.53
9/23/2018 12:00	43366.50	5	6.37	0.01	0.01	12:00 PM		7.33	1.53
9/23/2018 14:00	43366.58	5	6.52	0.11	0.01			7.33	1.53
9/23/2018 15:00	43366.63	5	6.18	0.09	0.01			7.33	1.53
9/23/2018 16:00	43366.67	5	6.11	0.08	0.01			7.33	1.53
9/23/2018 17:00	43366.71	5	6.22	0.13	0.01			7.33	1.53
9/23/2018 18:00	43366.75	5	6.81	0.06	0.01	6:00 PM		7.33	1.53
9/23/2018 19:15	43366.80	5	8	0.37	0.01			7.33	1.53
9/23/2018 20:00	43366.83	5	7.63	0.01	0.01			7.33	1.53
9/23/2018 22:00	43366.92	5	8.33	1.11	0.01			7.33	1.53
9/25/2018 0:00	43368.00	5	7.24	0.1	0.01			7.33	1.53
9/24/2018 3:00	43367.13	5	6.72	0.25	0.01		2:55 AM	7.33	1.53
9/24/2018 6:00	43367.25	3	6.09	0.15	0.01			9.16	1.54
9/24/2018 7:00	43367.29	3	6.57	0.13	0.01	7:00 AM		9.16	1.54
9/24/2018 8:00	43367.33	3	6.11	0.01	0.01			8.55	1.54
9/24/2018 9:00	43367.38	3	6.37	0.01	0.01			8.55	1.54
9/24/2018 10:00	43367.42	3	6.74	0.01	0.01			8.55	1.54
9/24/2018 11:00	43367.46	3	6.27	0.09	0.01			8.55	1.54
9/24/2018 12:00	43367.50	5	6.91	0.01	0.01	12:00 PM		8.55	1.61
9/24/2018 13:30	43367.56	5	7.71	0.01	0.01			8.05	1.61
9/24/2018 15:00	43367.63	5	6.7	0.01	0.01			8.05	1.61
9/24/2018 16:00	43367.67	5	7.79	0.01	0.01			8.05	1.57
9/24/2018 17:00	43367.71	5	6.99	0.01	0.01			8.05	1.57
9/24/2018 19:00	43367.79	3	6.36	0.01	0.01	7:00 PM		8.55	1.51
9/24/2018 20:00	43367.83	3	6.7	0.01	0.01			8.55	1.51
9/24/2018 21:00	43367.88	3	6.84	0.01	0.01			8.55	1.51
9/24/2018 22:00	43367.92	3	7.02	0.01	0.01			8.55	1.51
9/25/2018 0:00	43368.00	3	6.31	0.01	0.01			8.55	1.51
9/25/2018 2:00	43368.08	3	6.22	0.01	0.01			8.55	1.51
9/25/2018 4:00	43368.17	3	5.3	0.01	0.01			8.55	1.51
9/25/2018 6:00	43368.25	3	5.71	0.01	0.01	6:00 AM		8.55	1.51
9/25/2018 7:00	43368.29	5	6.02	0.01	0.01			8.05	1.53
9/25/2018 8:00	43368.33	5	5.81	0.46	0.01			8.05	1.53
9/25/2018 9:00	43368.38	5	6.62	0.33	0.01			8.06	1.53
9/25/2018 10:00	43368.42	5	8.44	0.62	0.01			8.06	1.53
9/25/2018 11:00	43368.46	5	6.35	0.41	0.01			8.06	1.53
9/25/2018 12:00	43368.50	5	6.46	0.76	0.01	12:00 PM		8.06	1.53
9/25/2018 14:00	43368.58	5	6.54	0.1	0.01			8.06	1.53
9/25/2018 15:00	43368.63	5	6.09	0.01	0.01			8.06	1.53
9/25/2018 16:00	43368.67	5	6.63	0.36	0.01			8.06	1.53
9/25/2018 17:00	43368.71	5	8.33	0.25	0.01			8.06	1.53
9/25/2018 19:00	43368.79	5	7.95	0.01	0.01	7:00 PM		8.06	1.53
9/25/2018 20:00	43368.83	5	6.44	0.01	0.01			8.06	1.53
9/25/2018 21:00	43368.88	5	9.32	0.01	0.01			8.06	1.53
9/26/2018 0:00	43369.00	5	5.03	0.28	0.01			8.06	1.53
9/26/2018 3:00	43369.13	5	6.67	0.45	0.01			8.06	1.53
9/26/2018 5:00	43369.21	5	7.2	0.46	0.01			8.06	1.53
9/26/2018 6:00	43369.25	3	6.54	0.5	0.01	6:00 AM		8.55	1.54
9/26/2018 7:00	43369.29	3	5.68	0.4	0.01			8.55	1.54
9/26/2018 8:00	43369.33	3	6.34	0.01	0.01			8.55	1.54
9/26/2018 9:00	43369.38	3	5.57	0.01	0.01			8.55	1.54
9/26/2018 10:00	43369.42	3	5.23	0.01	0.01	10:00 AM		8.55	1.54
9/26/2018 11:00	43369.46	5	5.57	0.61	0.01			8.06	1.53
9/26/2018 12:00	43369.50	5	4.79	0.25	0.01			8.06	1.53
9/26/2018 13:25	43369.56	5	4.88	0.33	0.01		1:30 PM	8.06	1.53
9/26/2018 14:00	43369.58	5	4.98	0.14	0.01			8.06	1.53
9/26/2018 15:00	43369.63	5	4.98	0.14	0.01	3:00 PM		8.06	1.53
9/26/2018 16:00	43369.67	5	5.01	0.23	0.01			8.06	1.53
9/26/2018 17:00	43369.71	5	4.98	0.12	0.01			8.06	1.53
9/26/2018 18:00	43369.75	5	4.85	0.03	0.01			8.06	1.53
9/26/2018 19:20	43369.81	3	4.83	0.01	0.01			8.55	1.54
9/26/2018 20:20	43369.85	3	4.74	0.3	0.01			8.55	1.54
9/26/2018 21:00	43369.88	3	3.92	0.19	0.01	9:00 PM		8.55	1.54
9/27/2018 0:00	43370.00	3	4.98	0.01	0.01			8.55	1.54
9/27/2018 3:00	43370.13	3	4.62	0.01	0.01			8.55	1.54
9/27/2018 6:00	43370.25	3	4.24	0.01	0.01			8.55	1.54
9/27/2018 7:00	43370.29	5	4.48	0.13	0.01	7:00 AM		8.06	1.53
9/27/2018 8:00	43370.33	5	3.89	0.17	0.01			8.06	1.53
9/27/2018 9:00	43370.38	5	3.78	0.12	0.01			8.06	1.53
9/27/2018 10:00	43370.42	5	3.89	0.25	0.01			8.06	1.53
9/27/2018 11:00	43370.46	5	4.09	0.21	0.01			8.06	1.53
9/27/2018 12:00	43370.50	5	4.6	0.27	0.01	12:00 PM		8.06	1.53
9/27/2018 14:00	43370.58	5	4.26	0.17	0.01			8.06	1.53
9/27/2018 15:00	43370.63	5	4.03	0.16	0.01			8.06	1.53
9/27/2018 16:00	43370.67	5	4.15	0.28	0.01			8.06	1.53
9/27/2018 17:00	43370.71	5.1	4.46	0.17	0.01		5:30 PM	7.09	1.5
9/27/2018 18:00	43370.75	5	4.09	0.21	0.01	6:00 PM		8.06	1.53
9/27/2018 19:00	43370.79	5.1	4.55	0.4	0.01			7.9	1.5
9/27/2018 20:00	43370.83	5.1	4.63	0.31	0.01			7.9	1.5
9/27/2018 21:00	43370.88	5.1	4.71	0.27	0.01			7.9	1.5
9/27/2018 22:00	43370.92	5.1	4.54	0.11	0.01			7.9	1.5
9/29/2018 0:00	43372.00	5.1	4.15	0.19	0.01			7.9	1.5
9/28/2018 3:00	43371.13	5.1	4.2	0.33	0.01			7.9	1.5
9/28/2018 6:00	43371.25	5.1	4.2	0.39	0.01			7.9	1.5
9/28/2018 7:00	43371.29	5.1	4.41	0.3	0.01	7:00 AM		7.9	1.5
9/28/2018 8:00	43371.33	5	3.74	0.01	0.01			8.06	1.53
9/28/2018 9:00	43371.38	5	4.21	0.01	0.01			8.06	1.53
9/28/2018 10:00	43371.42	5	4.15	0.01	0.01			8.06	1.53
9/28/2018 11:00	43371.46	5	4.91	0.01	0.01			8.06	1.53
9/28/2018 12:00	43371.50	5	4.84	0.01	0.01			8.06	1.53
9/28/2018 14:00	43371.58	5	4.57	0.01	0.01	2:00 PM		8.06	1.53
9/28/2018 15:00	43371.63	5	6.94	0.01	0.01			8.06	1.53
9/28/2018 16:00	43371.67	5	5.73	0.01	0.01			8.06	1.53
9/28/2018 17:00	43371.71	5	6.24	0.01	0.01			8.06	1.53
9/28/2018 19:00	43371.79	5	7.96	0.01	0.01		7:04 PM	8.06	1.53
9/28/2018 20:00	43371.83	3	7.94	0.35	0.01	8:00 PM		8.55	1.55
9/28/2018 20:30	43371.85	3	18.4	0.28	0.01			12.22	1.55
9/28/2018 21:00	43371.88	3	20.1	0.01	0.01			19.55	1.55
9/28/2018 22:00	43371.92	3	238	0.01	0.01			19.55	1.55
9/28/2018 23:00	43371.96	3	382	0.55	0.01	11:00 PM		20.77	1.55
9/29/2018 0:00	43372.00	3	390	1.13	0.01			22	1.55
9/29/2018 2:00	43372.08	3	467	4.78	0.01			22	1.55
9/29/2018 6:00	43372.25	4.5	42.2	5.29	0.01			14.66	1.56
9/29/2018 7:00	43372.29	4.5	36.2	2.84	0.01			14.66	1.56
9/29/2018 8:00	43372.33	4.5	30.3	1.63	0.01			14.66	1.56
9/29/2018 9:00	43372.38	4.5	27.4	1.21	0.01			12.22	1.56
9/29/2018 10:00	43372.42	4.6	27	1.35	0.01			11.95	1.53
9/29/2018 11:00	43372.46	5	24.8	0.88	0.01			11	1.53
9/29/2018 12:00	43372.50	5	24.4	1.21	0.01	12:00 PM		11	1.53
9/29/2018 13:30	43372.56	5	37.1	1.09	0.01			11	1.53
9/29/2018 15:00	43372.63	5	26.9	0.9	0.01			11	1.53
9/29/2018 16:00	43372.67	5	22.2	1.03	0.01			11	1.53
9/29/2018 17:00	43372.71	5.1	21.2	0.9	0.01			10.78	1.5
9/29/2018 19:00	43372.79	5	23.3	0.85	0.01	7:00 PM		11	1.53
9/29/2018 20:00	43372.83	5	19.3	0.92	0.01			11	1.53
9/29/2018 21:00	43372.88	5	20.1	1.53	0.01			11	1.53
9/30/2018 0:00	43373.00	5	22.2	0.77	0.01			11	1.53
9/30/2018 3:00	43373.13	5	19.4	0.72	0.01			11	1.53
9/30/2018 5:00	43373.21	5	22	0.44	0.01			11	1.53
9/30/2018 7:00	43373.29	5	17.8	1	0.01			11	1.53
9/30/2018 8:00	43373.33	5	12.3	0.45	0.01	8:00 AM		11	1.53
9/30/2018 9:00	43373.38	5	14.3	1.07	0.01			11	1.53
9/30/2018 10:30	43373.44	5	11.4	0.69	0.01	10:30 AM		11	1.53
9/30/2018 11:00	43373.46	5	12.8	0.22	0.01			11	1.53
9/30/2018 12:00	43373.50	5	10.6	0.27	0.01			11	1.53
9/30/2018 13:40	43373.57	5	12.1	0.03	0.01	1:40 PM		11	1.53
9/30/2018 14:30	43373.60	5	10.7	0.21	0.01		2:30 PM	11	1.53
9/30/2018 15:00	43373.63	5	11	0.35	0.01			11	1.53
9/30/2018 16:30	43373.69	5	10.3	0.72	0.01			11	1.53
9/30/2018 17:00	43373.71	5	11	0.19	0.01			11	1.53
9/30/2018 18:20	43373.76	5	8.59	0.14	0.01			11	1.53
9/30/2018 19:40	43373.82	5	10.3	0.07	0.01	7:40 PM		11	1.51
9/30/2018 20:30	43373.85	5	14	0.27	0.01			11	1.51
9/30/2018 21:00	43373.88	5	31.8	0.01	0.01			11	1.53
10/2/2018 0:00	43375.00	5	64.6	0.01	0.01			19.06	1.53
10/1/2018 2:30	43374.10	5	31.7	0.01	0.01			14.66	1.53
10/1/2018 3:00	43374.13	5	27.7	0.56	0.01			13.93	1.53
10/1/2018 5:00	43374.21	5	18.9	0.82	0.01	5:00 AM		13.93	1.51
10/1/2018 6:00	43374.25	5	18.8	0.59	0.01			10.26	1.51
10/1/2018 7:00	43374.29	5	16.7	0.19	0.01			10.26	1.53
10/1/2018 8:00	43374.33	5	13.1	0.46	0.01			10.26	1.53
10/1/2018 9:00	43374.38	5	13.5	0.39	0.01			9.53	1.53
10/1/2018 10:00	43374.42	5	14.6	0.58	0.01			9.53	1.53
10/1/2018 11:00	43374.46	5	15.2	0.28	0.01			9.53	1.53
10/1/2018 12:00	43374.50	5	13.6	0.09	0.01	12:00 PM		9.53	1.53
10/1/2018 14:00	43374.58	5	13.8	0.35	0.01			9.53	1.53
10/1/2018 15:00	43374.63	5	14.6	0.5	0.01			9.53	1.53
10/1/2018 16:00	43374.67	5	13.3	0.66	0.01			9.53	1.57
10/1/2018 17:00	43374.71	5	12.7	0.46	0.01			9.53	1.57
10/1/2018 19:00	43374.79	5	12.2	0.29	0.01	7:00 PM	7:05 PM	9.53	1.57
10/1/2018 20:00	43374.83	3	12.3	0.43	0.01			9.77	1.55
10/1/2018 21:00	43374.88	3	11	0.57	0.01			9.77	1.55
10/1/2018 22:00	43374.92	3	10.8	0.17	0.01			9.77	1.55
10/3/2018 0:00	43376.00	3	11.9	0.24	0.01			9.77	1.55
10/2/2018 3:00	43375.13	3	12.7	0.53	0.01			9.77	1.55
10/2/2018 6:00	43375.25	3	11.8	0.01	0.01	6:00 AM		9.77	1.55
10/2/2018 7:00	43375.29	3	10.7	0.28	0.01			9.77	1.55
10/2/2018 8:00	43375.33	3	10.8	10.8	0.01			9.77	1.55
10/2/2018 9:00	43375.38	3	12	12	0.01			9.77	1.55
10/2/2018 10:00	43375.42	3	13.6	0.39	0.01			8.55	1.55
10/2/2018 11:00	43375.46	3	11.2	0.29	0.01			8.55	1.55
10/2/2018 12:00	43375.50	3	11.4	0.3	0.01	12:00 PM		8.55	1.55
10/2/2018 13:30	43375.56	3	13.7	0.46	0.01			8.55	1.55
10/2/2018 15:00	43375.63	3	10.6	0.2	0.01			8.55	1.55
10/2/2018 16:00	43375.67	3	11	0.45	0.01			8.55	1.55
10/2/2018 17:00	43375.71	3	12.2	0.28	0.01			8.55	1.55
10/2/2018 18:30	43375.77	3	14.1	0.16	0.01	7:00 AM		8.55	1.55
10/2/2018 20:00	43375.83	3	11.8	0.38	0.01			8.55	1.55
10/2/2018 21:00	43375.88	3	10.6	0.2	0.01			8.55	1.55
10/2/2018 23:00	43375.96	3	16.7	0.31	0.01			8.55	1.55
10/3/2018 2:00	43376.08	3	11.2	0.24	0.01			8.55	1.55
10/3/2018 5:00	43376.21	3	17.6	0.25	0.01			8.55	1.55
10/3/2018 6:00	43376.25	3	11.2	0.13	0.01	6:00 AM		8.55	1.55
10/3/2018 7:00	43376.29	5	9.29	0.59	0.01			8.8	1.54
10/3/2018 8:00	43376.33	5	10.3	0.01	0.01			8.8	1.54
10/3/2018 9:00	43376.38	5	10.2	0.15	0.01	9:00 AM		8.8	1.54
10/3/2018 10:00	43376.42	5	9.74	0.01	0.01			8.8	1.54
10/3/2018 11:30	43376.48	5	8.68	0.09	0.01			8.8	1.54
10/3/2018 12:30	43376.52	5	8.7	0.01	0.01			8.8	1.53
10/3/2018 13:30	43376.56	5	8.68	0.01	0.01	1:30 PM		8.8	1.53
10/3/2018 14:30	43376.60	5	10.1	0.12	0.01			8.8	1.53
10/3/2018 15:15	43376.64	5	7.93	0.07	0.01			7.33	1.53
10/3/2018 16:00	43376.67	5	7.97	0.01	0.01			7.33	1.53
10/3/2018 17:00	43376.71	5	7.6	0.01	0.01	5:00 PM		7.33	1.53
10/3/2018 19:00	43376.79	5	7.94	0.03	0.01			7.33	1.53
10/3/2018 20:00	43376.83	5	8.4	0.12	0.01			7.33	1.53
10/3/2018 21:00	43376.88	5	8.18	0.01	0.01			7.33	1.53
10/3/2018 22:00	43376.92	5	28.1	0.01	0.01	10:00 PM		9.53	1.53
10/3/2018 22:30	43376.94	5	43	0.01	0.01			9.53	1.53
10/3/2018 23:00	43376.96	5	37.2	2.48	0.01		11:20 PM	12.1	1.53
10/4/2018 5:00	43377.21	5	36.8	0.87	0.01			12.1	1.53
10/4/2018 6:00	43377.25	5	24.8	1.41	0.01	6:00 AM		12.1	1.53
10/4/2018 7:00	43377.29	5	21.8	0.14	0.01			13.93	1.53
10/4/2018 8:00	43377.33	5	19.6	0.5	0.01			13.93	1.61
10/4/2018 9:00	43377.38	5	17.8	0.48	0.01			12.46	1.53
10/4/2018 10:00	43377.42	5	18.8	0.82	0.01	10:00 AM		12.46	1.53
10/4/2018 11:00	43377.46	5	17.7	0.32	0.01			12.46	1.53
10/4/2018 12:00	43377.50	5	19.4	0.43	0.01			11.77	1.53
10/4/2018 14:00	43377.58	5	16.7	0.5	0.01	2:00 PM		11.77	1.53
10/4/2018 15:00	43377.63	5	15.1	0.3	0.01			11.77	1.53
10/4/2018 16:00	43377.67	5	15.2	0.51	0.01			11.77	1.53
10/4/2018 17:00	43377.71	5	16.3	0.77	0.01			11.77	1.53
10/4/2018 19:00	43377.79	5	15.2	0.08	0.01	7:00 PM		11.77	1.53
10/4/2018 20:00	43377.83	5	13.4	0.33	0.01			11.77	1.53
10/4/2018 21:00	43377.88	5	13.7	0.01	0.01			11.77	1.53
10/4/2018 22:00	43377.92	5	13.2	0.3	0.01	10:00 PM		11.77	1.53
10/5/2018 0:00	43378.00	5	13.4	0.32	0.01			11.77	1.53
10/5/2018 2:00	43378.08	5	16.6	0.46	0.01			11.77	1.53
10/5/2018 4:00	43378.17	5	16.8	0.33	0.01			11.77	1.53
10/5/2018 6:00	43378.25	5	16.3	0.3	0.01	6:00 AM	5:26 AM	11.77	1.53
10/5/2018 7:00	43378.29	5	19.2	0.38	0.01			12.46	1.53
10/5/2018 8:00	43378.33	5	20.7	0.63	0.01			12.46	1.53
10/5/2018 9:00	43378.38	5	19.9	0.67	0.01			12.46	1.53
10/5/2018 10:00	43378.42	5	21.8	0.88	0.01			12.46	1.53
10/5/2018 11:00	43378.46	5	20.2	0.25	0.01			12.46	1.53
10/5/2018 12:00	43378.50	5	20.6	0.63	0.01	12:00 PM		12.46	1.53
10/5/2018 13:30	43378.56	5	23.7	0.32	0.01			12.46	1.53
10/5/2018 15:00	43378.63	5	32.3	0.57	0.01			12.46	1.53
10/5/2018 16:00	43378.67	5	32.1	1.26	0.01			12.46	1.53
10/5/2018 17:00	43378.71	5	33.2	1.14	0.01			12.46	1.53
10/5/2018 18:10	43378.76	5	30.4	0.58	0.01			13.2	1.53
10/5/2018 19:00	43378.79	3	31.7	0.71	0.01	7:00 PM		13.44	1.54
10/5/2018 21:00	43378.88	3	39.9	0.09	0.01			13.44	1.54
10/6/2018 0:00	43379.00	3	44	0.56	0.01			13.44	1.54
10/6/2018 3:00	43379.13	3	37.2	0.3	0.01			13.44	1.54
10/6/2018 5:00	43379.21	3	41.4	0.43	0.01			13.44	1.54
10/6/2018 6:00	43379.25	3	39.6	0.1	0.01	6:00 AM		13.44	1.54
10/6/2018 7:00	43379.29	3	40.4	0.22	0.01			13.44	1.54
10/6/2018 7:30	43379.31	3	71	0.45	0.01			14.66	1.54
10/6/2018 8:10	43379.34	3	100	0.1	0.01			14.66	1.54
10/6/2018 9:00	43379.38	3	115	0.33	0.01			14.66	1.54
10/6/2018 9:30	43379.40	3	114	0.6	0.01	9:30 AM		14.66	1.54
10/6/2018 10:30	43379.44	3	154	0.77	0.01			14.66	1.57
10/6/2018 11:00	43379.46	3	159	0.59	0.01			14.66	1.57
10/6/2018 12:00	43379.50	3	101	0.35	0.01	12:00 PM		14.66	1.54
10/6/2018 13:20	43379.56	3	184	0.62	0.01			18.33	1.54
10/6/2018 14:00	43379.58	5	110	0.92	0.01			16.13	1.53
10/6/2018 15:00	43379.63	5	63.9	0.87	0.01	3:00 PM		16.13	1.53
10/6/2018 16:00	43379.67	5	60.1	0.33	0.01			16.13	1.53
10/6/2018 17:10	43379.72	5	38.4	0.33	0.01			13.2	1.53
10/6/2018 18:00	43379.75	5	83.4	0.94	0.01	6:00 PM		13.2	1.57
10/6/2018 19:40	43379.82	3	133	1	0.01			14.66	1.54
10/6/2018 20:20	43379.85	3	102	0.76	0.01			14.66	1.54
10/6/2018 21:30	43379.90	1	76.3	0.34	0.01			16.5	
10/6/2018 22:00	43379.92	1							
10/7/2018 2:00	43380.08								
10/7/2018 7:00	43380.29								
10/7/2018 9:23	43380.39	4	51.3						
10/7/2018 10:00	43380.42	3	109	8.34				11.91	
10/7/2018 11:00	43380.46	4.8	90.4	2.13	0.01			17.11	
10/7/2018 12:00	43380.50	4.9	197	1.71	0.01			14.51	1.6
10/7/2018 12:15	43380.51	5	331	1.73	0.01			17.21	1.56
10/7/2018 13:40	43380.57	5	198	1.18	0.01			22.73	1.53
10/7/2018 14:30	43380.60	5	35.5	1.83	0.01	2:00 PM		22.73	1.53
10/7/2018 16:00	43380.67	5	28	0.86	0.01		4:00 PM	15.4	1.53
10/7/2018 17:00	43380.71	5	24.7	0.91	0.01	5:00 PM		13.2	1.53
10/7/2018 19:00	43380.79	5.1	23.5	0.76	0.01			13.2	1.53
10/7/2018 21:00	43380.88	5	21.1	0.89	0.01	9:00 PM		12.94	1.53
10/7/2018 22:00	43380.92	5	19.5	0.42	0.01			12.46	1.53
10/8/2018 0:00	43381.00	5	20.2	0.76	0.01	12:00 AM		12.46	1.53
10/8/2018 2:00	43381.08	5	21.5	0.63	0.01			12.46	1.53
10/8/2018 4:00	43381.17	5	16.3	0.55	0.01			12.46	1.53
10/8/2018 6:00	43381.25	5	14.7	0.61	0.01	6:00 AM		11	1.53
10/8/2018 7:00	43381.29	5	14.8	0.54	0.01			9.53	1.53
10/8/2018 8:00	43381.33	5.1	16.1	1.49	0.01			9.34	1.5
10/8/2018 9:00	43381.38	5.1	16.7	1.43	0.01			8.62	1.5
10/8/2018 10:00	43381.42	5.1	22.2	1.56	0.01			12.22	1.5
10/8/2018 11:00	43381.46	5.1	17.4	0.98	0.01			12.46	1.53
10/8/2018 12:00	43381.50	5.1	19.2	1.18	0.01	12:00 PM		12.22	1.5
10/8/2018 14:00	43381.58	5.1	18.2	0.94	0.01			12.22	1.5
10/8/2018 15:00	43381.63	5.1	18.8	1.18	0.01			12.22	1.5
10/8/2018 16:00	43381.67	5	22.6	0.97	0.01			12.46	1.4
10/8/2018 17:00	43381.71	5.1	18.9	0.75	0.01			12.22	1.5
10/8/2018 19:00	43381.79	5.1	19.4	1.05	0.01	7:00 PM		12.22	1.5
10/8/2018 20:00	43381.83	5.1	16.6	0.81	0.01		8:05 PM	12.22	1.5
10/8/2018 21:00	43381.88	5.1	16.9	1.15	0.01			12.22	1.5
10/8/2018 22:00	43381.92	5.1	18.1	1.11	0.01			12.22	1.5
10/9/2018 0:00	43382.00	5.1	16.1	1.76	0.01	12:00 AM		12.22	1.5
10/9/2018 2:00	43382.08	5.1	17	1.16	0.01			12.22	1.5
10/9/2018 4:00	43382.17	5.1	20	1.82	0.01			12.22	1.5
10/9/2018 6:00	43382.25	5.1	17.7	1.16	0.01	6:00 AM		12.22	1.5
10/9/2018 7:00	43382.29	5.1	13	1.39	0.01			12.22	1.5
10/9/2018 8:00	43382.33	3	11.9	1.03	0.01			13.44	1.54
10/9/2018 9:00	43382.38	3	13.1	1.1	0.01			13.44	1.54
10/9/2018 10:00	43382.42	3	13	1.12	0.01	10:00 AM		13.44	1.54
10/9/2018 11:00	43382.46	3	13	1	0.01			13.44	1.54
10/9/2018 12:00	43382.50	3	13.4	1.42	0.01			13.44	1.54
